GEOID,med_age_E,pop_dens,covid_rate,type,majority_vote
48123,41,21.8091483888663,0.07294188861985472,Non-core,Republican
48125,46,1.9629064103918408,0.07344632768361582,Non-core,Republican
48127,34.3,6.482880354127108,0.0726639582124202,Non-core,Democrat
48131,36.1,5.481530454428153,0.08991964194893703,Non-core,Democrat
48133,41.2,19.130972801807076,0.04671368124118477,Non-core,Republican
48137,49.1,0.6714291155476159,0.12869198312236288,Non-core,Republican
48139,36.2,205.6890127342047,0.0689044192148814,Large fringe metro,Republican
48143,30.4,39.277950367330156,0.07112469150311435,Micropolitan,Republican
48145,39,22.166920905273855,0.07066242338519567,Medium metro,Republican
48149,47,25.722848790927802,0.05312052383875588,Non-core,Republican
48151,44.6,4.0847615412951415,0.06018518518518518,Non-core,Republican
48155,51.2,1.5545221437369487,0.0639269406392694,Non-core,Republican
48157,36.3,954.7624399877369,0.044147942521624885,Large fringe metro,Democrat
48161,41.5,22.14232872437737,0.04805762799073836,Non-core,Republican
48163,31.2,16.219662619845987,0.0980690780527604,Non-core,Republican
48167,37.7,925.5235173811332,0.06195071318174301,Large fringe metro,Republican
48169,41.1,6.509862196157469,0.04590784044016506,Non-core,Republican
48173,30.8,1.2397002182631944,0.08154121863799284,Micropolitan,Republican
48175,46.1,8.229939759340311,0.04021677124928694,Small metro,Republican
48179,36.5,22.923969511906627,0.07961558392613181,Micropolitan,Republican
48181,39.9,145.30254066416944,0.049925116014844,Small metro,Republican
48185,40.4,37.167288755966275,0.061739784064507315,Non-core,Republican
48187,37,242.81945724997016,0.04038076268340417,Large fringe metro,Republican
48191,44.6,3.1975390811440376,0.0831858407079646,Non-core,Republican
48193,45.8,9.83593364128202,0.05996108002918998,Non-core,Republican
48197,43.5,5.105636223096343,0.07241476472245703,Non-core,Republican
48199,39.2,63.13918373472495,0.0609983816755882,Medium metro,Republican
48203,38.7,76.48287126914391,0.037696654512703556,Micropolitan,Republican
48205,38.1,3.681382128011673,0.05890003716090673,Non-core,Republican
48209,32,355.54307959707677,0.04925601596236731,Large fringe metro,Democrat
48211,36.4,3.731713741233742,0.10437610881135423,Non-core,Republican
48215,29.2,554.34931987914,0.05932835006735333,Medium metro,Democrat
48217,42.1,37.413318016167025,0.062134136143167755,Non-core,Republican
48221,47,146.41488446244526,0.06427156725867723,Large fringe metro,Republican
48223,39.2,47.93544710259919,0.06195123277244679,Micropolitan,Republican
48227,36.5,38.69930163216297,0.11285140562248996,Micropolitan,Republican
48229,37,0.7005759790466567,0.14084946908182386,Medium metro,Republican
13307,45.1,11.215316526297856,0.0379045996592845,Non-core,Republican
13297,38.7,295.80340550117484,0.06033742616863033,Large fringe metro,Republican
13299,39.5,40.31362330769421,0.0921905602604066,Micropolitan,Republican
13303,41.5,29.458515170113365,0.07084250550330198,Non-core,Democrat
13309,38.8,25.28346729086627,0.06598848882345068,Non-core,Republican
13313,36,354.16867135587546,0.11713524653911961,Small metro,Republican
13315,39.8,23.202091925979666,0.067647729865389,Non-core,Republican
13319,42.6,19.76116664292455,0.07243438098456685,Non-core,Republican
15001,42.7,49.803036663894,0.009679557790748097,Micropolitan,Democrat
15003,37.9,1692.5686400281436,0.018029371141201053,Medium metro,Democrat
15005,57.4,6.838229757138695,NA,Small metro,NA
15007,42.6,118.24469394771144,0.002032797620671778,Micropolitan,Democrat
15009,41.2,141.84222734024567,0.008964880974058294,Small metro,Democrat
16001,37,470.49527660624034,0.07805166809100404,Medium metro,Republican
16003,55.2,3.213225493236327,0.06051609956611098,Non-core,Republican
16005,33.8,78.21903682375995,0.07449033533291963,Small metro,Republican
16007,39.6,6.5305104678717045,0.043000627746390456,Non-core,Republican
16009,46.2,12.266206265410744,0.045960125918153204,Non-core,Republican
16011,33.6,22.921086373941268,0.0765752625437573,Micropolitan,Republican
16013,43.2,9.201826049381847,0.06460118655240607,Micropolitan,Democrat
16015,54,4.006200166906985,0.0316688567674113,Medium metro,Republican
16017,47.9,27.180400783844092,0.042411377626830823,Micropolitan,Republican
16019,32.9,66.43364145986861,0.08421799877383757,Small metro,Republican
16021,43.5,9.502797018147733,0.04719641672196417,Non-core,Republican
16023,45.2,1.1509122699115522,0.06371406371406371,Small metro,Republican
16025,44.5,1.0025746411922798,0.052924791086350974,Micropolitan,Republican
16027,33.6,393.67364773597546,0.0897817009584388,Medium metro,Republican
16029,36.9,3.9831226667521356,0.07670414116977373,Non-core,Republican
16031,32.9,9.60980263690275,0.10411681200567836,Micropolitan,Republican
16033,33.2,0.44806298898809926,0.0670886075949367,Non-core,Republican
16037,53,0.8685182152247605,0.047719298245614036,Non-core,Republican
16041,32.8,21.408137035848192,0.06502747639847822,Small metro,Republican
16043,37.6,7.182559223790461,0.06513295488497162,Micropolitan,Republican
16047,38.7,21.3870143124302,0.07385562251570714,Non-core,Republican
16049,50.2,1.9511652196278098,0.06190677709932894,Non-core,Republican
16053,32.7,40.56595493368811,0.09233816066344845,Micropolitan,Republican
16057,28.7,36.73037287215261,0.05450818635017841,Micropolitan,Democrat
16059,52.1,1.7472691845965844,0.0581891146225232,Non-core,Republican
16063,35.1,4.267650405461575,0.08503998439633313,Micropolitan,Republican
16065,23.5,112.75667017981155,0.09952185663258556,Micropolitan,Republican
16069,40.8,49.61568601977667,0.07191732002851034,Small metro,Republican
16073,38.9,1.5535576947328018,0.07487618567950978,Medium metro,Republican
16075,40.4,62.38997774818469,0.08185614118017805,Micropolitan,Republican
16079,47.3,4.993128367529416,0.06416584402764067,Non-core,Republican
16081,37.2,25.896764314192097,0.06311263972484953,Micropolitan,Democrat
16085,50.6,3.2048097350006497,0.041290652136897664,Non-core,Republican
17001,41.5,76.87272165450798,0.100552200435067,Micropolitan,Republican
17003,45.3,22.260546349496064,0.06564885496183206,Small metro,Republican
17007,38.5,190.3649254339039,0.09618694806166742,Medium metro,Republican
17009,38.9,20.423466880310876,0.07303010890454836,Non-core,Republican
17013,46.8,17.480050663787672,0.08631958530538653,Large fringe metro,Republican
17015,48.3,35.2531942230976,0.08546681951343778,Non-core,Republican
17019,30.1,206.66838225929658,0.0680008743594103,Small metro,Democrat
17023,42.3,30.825239651745246,0.0797153024911032,Non-core,Republican
17025,42.6,28.376744191726928,0.09226369656833233,Non-core,Republican
17029,35.7,92.1986228418725,0.09282376288329812,Micropolitan,Republican
17031,36.8,5582.995444193873,0.07543150550815547,Large central metro,Democrat
17035,42.5,30.2072303861032,0.0908133971291866,Micropolitan,Republican
17037,31.1,159.05937897066727,0.06709818761202947,Large fringe metro,Democrat
17041,37.8,47.37826259864683,0.0950354609929078,Non-core,Republican
36103,41.5,1673.5126763485548,0.06534877319911922,Large fringe metro,Democrat
36097,46.4,54.5100100731133,0.031120795619622305,Non-core,Republican
36099,42.1,104.4578709188744,0.025167090554208318,Micropolitan,Republican
36101,42.9,67.29975890790837,0.037688066336125835,Micropolitan,Republican
36105,42.8,81.21163309099401,0.04092897842897843,Non-core,Republican
36107,44.5,93.43238903009082,0.03590960685171809,Small metro,Republican
36109,31.1,222.77882551285214,0.020172120295063364,Small metro,Democrat
36111,44,161.75517823315576,0.032636609092058885,Small metro,Democrat
36113,46.8,75.80222871528234,0.01934983342714149,Small metro,Democrat
36115,44.2,73.75409850058907,0.014501973834458908,Small metro,Republican
36117,43.8,151.17330023004834,0.029578344270017418,Large fringe metro,Republican
36119,40.9,2332.752879936227,0.07130917500699382,Large fringe metro,Democrat
36121,42.2,68.37771724021046,0.03629320766820458,Non-core,Republican
36123,41,73.26359733449587,0.021756680390732218,Large fringe metro,Republican
37001,39.1,404.81032404479146,0.06298748650934866,Small metro,Republican
37003,43.7,140.17729518481164,0.07559543409065964,Medium metro,Republican
37005,50.1,46.44695390399915,0.0615356355620867,Non-core,Republican
37009,48.3,62.52360027151696,0.048763968845242124,Non-core,Republican
37011,45.2,71.99059422218534,0.07688419633831294,Non-core,Republican
37015,45.4,25.65017893933988,0.06914241106278576,Non-core,Democrat
37017,44.5,33.84068292807463,0.06498682699452814,Non-core,Republican
37021,42.2,410.43914840233344,0.035909920876445525,Medium metro,Democrat
37023,44.1,172.9823429939802,0.07303871188763275,Medium metro,Republican
37027,44.6,170.91229251790838,0.07600555472895898,Medium metro,Republican
37029,41,43.086808183206365,0.02906808305166586,Micropolitan,Republican
37033,45.7,53.45034835860862,0.052823715693173824,Non-core,Republican
37035,41.4,400.15165852591673,0.07158956478426001,Medium metro,Republican
37039,51.5,63.16446548346254,0.045805240842427195,Non-core,Republican
37041,46,79.39434359650264,0.061715786402100965,Non-core,Republican
37045,41.8,214.38126560387428,0.0698962007254896,Micropolitan,Republican
37047,41.9,53.96211941947644,0.07457084724334788,Non-core,Republican
37051,31.3,512.9437881903925,0.04279295427929543,Medium metro,Democrat
37053,42.8,107.28776719809471,0.023950177935943062,Large fringe metro,Republican
37057,42.5,305.38030529489373,0.0537323151601255,Medium metro,Republican
37059,45.2,161.97536918008066,0.05146094774302304,Medium metro,Republican
37063,35.4,1133.854493831403,0.04674401923449896,Medium metro,Democrat
37065,41.7,96.74877683060829,0.06713701431492843,Small metro,Democrat
37067,38.4,938.158740244106,0.05543270864371782,Medium metro,Democrat
37071,40.1,640.7406657675092,0.07060098357922814,Large fringe metro,Republican
37073,46.5,30.762251046903355,0.035025768276388626,Large fringe metro,Republican
37077,42.7,114.64857352730057,0.06053252885624344,Micropolitan,Republican
37079,40.7,76.67169507562774,0.07632878587844115,Non-core,Republican
37083,43.4,67.18176599651213,0.06190613302620213,Micropolitan,Democrat
37085,34.4,224.47568723244828,0.04576695016770484,Micropolitan,Republican
37089,47.4,311.79291031561127,0.04771200798066752,Medium metro,Republican
37091,42.2,61.02555510609633,0.06542316258351893,Non-core,Democrat
37095,40.9,7.494138228543838,0.0780126389191545,Non-core,Republican
37097,40.6,325.08132008573625,0.05216585517400224,Large fringe metro,Republican
37101,38.4,272.99460536668045,0.05520858892865245,Large fringe metro,Republican
37103,48.5,19.45826648793748,0.04655473179241169,Small metro,Republican
37107,42.7,138.12033470465508,0.06130038822974493,Micropolitan,Republican
37109,43.3,293.4322499550811,0.06433590600161272,Large fringe metro,Republican
37113,50.1,71.79107641664535,0.04044415626519695,Non-core,Republican
37115,44,47.1358743844594,0.039541357995564574,Medium metro,Republican
37119,35.1,2130.4855951869918,0.05777054224093262,Large central metro,Democrat
37121,47,67.35803273751148,0.06045762598134604,Non-core,Republican
37123,43.6,52.388705772681064,0.07665721719544873,Non-core,Republican
48241,40.5,35.135378814842426,0.045542753183747724,Non-core,Republican
48233,38,23.232507602013584,0.05786486879759422,Micropolitan,Republican
48235,42.7,1.4388368501340503,0.046926635822868476,Small metro,Republican
48239,37.7,18.069964628843522,0.07379236722711502,Non-core,Republican
48245,36.2,292.713594308782,0.053803513094189286,Medium metro,Republican
48247,32.4,4.258154106178194,0.0684167011161637,Non-core,Democrat
48251,36.8,248.16764914277502,0.06188620940714845,Large fringe metro,Republican
48253,38.2,21.175556795742963,0.11915780908304938,Small metro,Republican
48255,35.4,19.67900883931784,0.0866757307953773,Non-core,Republican
48257,35.5,186.1302863148631,0.06404239212717638,Large fringe metro,Republican
48259,41.4,66.84088132659268,0.03267914812890987,Large fringe metro,Republican
48261,39.7,0.239980325499276,0.06,Micropolitan,Republican
48263,51,0.834342688396882,0.07569721115537849,Non-core,Republican
48265,47.4,47.672183667285026,0.04524886877828054,Micropolitan,Republican
48267,52.1,3.426100546848279,0.047830144657022865,Non-core,Republican
48269,40,0.29092986634712564,0.022641509433962263,Non-core,Republican
48271,49.8,2.3006426798923165,0.046021093000958774,Non-core,Republican
48273,28.3,35.22045099181945,0.05557345360824742,Micropolitan,Republican
48275,39.5,3.9418254296598865,0.04771846107963018,Non-core,Republican
48277,40.7,55.21188384859469,0.08311371985305861,Micropolitan,Republican
48279,36.4,12.837275673704033,0.1270218474511307,Non-core,Republican
48281,43.1,30.339148748672446,0.03477135062653165,Medium metro,Republican
48283,36.5,4.4823985855280855,0.10009003601440576,Non-core,Republican
48285,43.4,20.97226713942,0.08314894035501795,Non-core,Republican
48287,41.1,27.78601087540679,0.055898844261357133,Non-core,Republican
48289,44.3,14.647447144412777,0.04930339080094154,Non-core,Republican
48291,35.5,79.10262082631168,0.046645130309512374,Large fringe metro,Republican
48293,39.9,24.459094273655435,0.05793371263433577,Non-core,Republican
48295,34.7,3.281436100219313,0.07420725727361883,Non-core,Republican
48299,57.4,22.74282559908484,0.031351504024855245,Non-core,Republican
48301,55.2,0.09569123838790064,0.015625,Non-core,Republican
48305,37.3,6.274478353628898,0.09238741958541816,Medium metro,Republican
48307,44.6,7.160279564660815,0.05923984272608126,Non-core,Republican
48311,38.2,0.5264086000183766,0.10666666666666667,Non-core,Republican
48313,35.2,28.869348301044084,0.08338907469342252,Non-core,Republican
48317,32.7,5.723773896122385,0.10253962192094711,Small metro,Republican
48319,46.3,4.25586449565977,0.06703769289147483,Non-core,Republican
48323,29.6,45.24287513206493,0.11119940573876691,Micropolitan,Democrat
48325,39,38.29000972242416,0.054169622448175296,Large fringe metro,Republican
48329,31.7,188.7949947492734,0.0676891218533618,Small metro,Republican
48331,41.7,24.342082876914603,0.05934394441302416,Non-core,Republican
48335,33.9,9.867307398863176,0.05517241379310345,Non-core,Republican
48337,44.6,21.44685624421234,0.07142499373904333,Non-core,Republican
48341,30.8,23.739076193323786,0.09687236632643506,Micropolitan,Republican
48343,43,47.51394113543087,0.04259584064144325,Non-core,Republican
48347,30.9,68.3033085726389,0.047283188715140825,Micropolitan,Republican
48349,38.1,52.12114936428074,0.07650501672240803,Micropolitan,Republican
48353,37.5,16.160138444501335,0.08467906093092685,Micropolitan,Republican
48355,35.5,421.3046125451223,0.084096404645816,Medium metro,Republican
48359,35.9,1.1715913886641818,0.08475540386803185,Medium metro,Republican
48361,37.9,254.07916305974138,0.0626827657768135,Medium metro,Republican
48365,39.2,27.72028047219713,0.045707171757591925,Non-core,Republican
48367,39.7,164.01319124128656,0.0593029374856634,Large fringe metro,Republican
48371,35.9,3.1892375197781866,0.08734285526229184,Non-core,Republican
48373,43.7,47.41805092003198,0.043493007202282385,Non-core,Republican
48377,41.9,1.5902980213289202,0.09770021203718807,Non-core,Democrat
48379,48.4,53.013003574683296,0.043735613285103586,Non-core,Republican
48383,30,2.880081564633228,0.0948301329394387,Non-core,Republican
48385,47.4,3.944740692763842,0.07505438723712836,Non-core,Republican
48389,35.8,5.596213110284383,0.09974233794412801,Micropolitan,Republican
48391,43.3,8.74904098130747,0.06779409583147901,Non-core,Republican
17053,43.4,27.870854911202738,0.09280331018176445,Small metro,Republican
17045,45.2,27.058177154974246,0.07992410767224001,Non-core,Republican
17047,43.5,28.0800791952127,0.06533226581265011,Non-core,Republican
17051,41.9,29.992805276678855,0.12472077438570364,Non-core,Republican
17057,43.2,38.82322670008106,0.0703978101103871,Micropolitan,Republican
